QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q2332473,Alberta Mennega,Dutch botanist (1912-2009),"['botanist', 'wood anatomist', 'botanical collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.718245,0.10582
Q50379538,Shikoh Gitau,Kenyan computer scientist and technology innovator,['computer scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",7.2684145,5.412135
Q21519682,Katharine Murray Lyell,botanist (1817-1915),"['botanist', 'technical writer', 'taxonomist', 'pteridologist', 'editor', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.2809753,0.04760975
Q43996799,Adelaide Dutcher,physician and public health worker,['physician'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",10.518992,3.0388975
Q95840107,Sherry Wu,chinese-American psychologist,['researcher'],47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",17.645876,5.0770187
Q91524630,Erica Spatz,general cardiologist,"['researcher', 'cardiologist']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",10.799424,2.324047
Q55591554,Carolina Araujo (mathematician),Brazilian mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",2.3825204,7.284409
Q5340257,Edris Rice-Wray Carson,medical researcher,['physician'],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",11.207962,3.453829
Q17517016,Kate Buchanan,Australian scientist and academic,"['ornithologist', 'researcher']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",8.524791,-0.27236682
Q78437416,Jennifer Schultens,mathematician,"['topologist', 'mathematician']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",20.835169,-5.94416
Q43370806,Eva Zurek,researcher,['researcher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.3228035,22.109339
Q4991053,Eva Åkesson,Swedish chemist,['chemist'],13,"['chemist', 'german', 'swedish', 'american', 'polish']",7.722966,7.1830964
Q11203265,Leonora Bilger,chemist who studied nitrogenous compounds,['chemist'],18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",7.687192,8.116651
Q66459241,Paulette Dillard,academic administrator and medical technologist,['biologist'],43,"['academic', 'administrator', 'librarian', 'scientist', 'sociologist']",10.248827,3.3380148
Q110827965,Jennifer Webster-Cyriaque,dentist and immunologist,"['dentist', 'immunologist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",15.8049965,8.801337
Q15994497,Janet Hemingway,parasitologist,['researcher'],40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",7.2731104,11.191619
Q273791,Edith Lucie Bongo,First Lady of Gabon (1964-2009),['physician'],55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.083209,5.4915986
Q91660177,Marci Lobel,health psychologist,['researcher'],1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",18.54522,3.2566686
Q30049895,Emma Strada,Italian engineer (1884–1970),"['civil engineer', 'architect', 'engineer']",51,"['italian', 'mathematician', 'physicist', 'scientist', 'american']",4.540279,5.6537175
Q107863936,Hawaa Al Mansoori,"Emirati physician, inventor and politician","['physician', 'inventor', 'politician']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",6.7937436,5.6825557
Q62714533,Cathy Whitlock,earth scientist,['paleogeographer'],15,"['scientist', 'science', 'australian', 'materials', 'indian']",2.5128891,10.7569
Q124267519,Edith E. Nicholls,physician (1892-1978),['physician'],17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.433782,3.9805298
Q42398945,Christina Pagel,German mathematician,['researcher'],33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",2.2765112,-9.699219
Q136771813,Emilija Soklič,Slovene electrical and audio engineer,"['audio engineer', 'electrical engineer']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",8.829613,6.6446095
Q48805077,Leslie Parent,microbiologist and immunologist,"['microbiologist', 'virologist', 'immunologist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",15.538676,8.38917
Q64341979,Finale Doshi-Velez,computer scientist,['computer scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.140995,14.185712
Q18098124,Jennifer Eberhardt,psychologist,"['psychologist', 'legal scholar', 'university teacher']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.579756,0.6499908
Q43942094,Mary Patricia Shepherd,thoracic surgeon,[],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",4.0029335,11.426809
Q59139140,Amy Rosemond,ecologist,['ecologist'],37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",2.9768035,0.39601076
Q28919966,Anna Mikusheva,Russian economist,"['economist', 'university teacher']",46,"['russian', 'soviet', 'scientist', 'mathematician', 'ukrainian']",9.914449,6.5363693
Q28736836,Artishia Gilbert,physician,"['teacher', 'physician']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",-6.0131598,9.349801
Q59706008,Adele Williamson,New Zealand biologist,['biologist'],6,"['new', 'zealand', 'academic', 'researcher', 'scientist']",7.6485214,0.6653742
Q100587785,Haimabati Sen,Indian physician,['physician'],52,"['physician', 'australian', 'american', 'medical', 'doctor']",10.491202,2.1018734
Q116832743,Loretta Ogboro-Okor,Nigerian medical doctor,[],52,"['physician', 'australian', 'american', 'medical', 'doctor']",7.8448553,5.383015
Q12362105,Ene-Margit Tiit,Estonian mathematician and statistician (born 1934),['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",12.716324,-0.32492682
Q91271619,Patricia O'Campo,researcher (ORCID 0000-0003-4549-7324),['researcher'],54,"['0000', 'orcid', 'researcher', 'id', '0002']",7.051138,16.42521
Q16728931,Judith Faulkner,computer scientist and business executive,['businessperson'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.19084,13.580879
Q88993599,Eun-Sil Shelley Hwang,breast cancer oncologist,[],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",12.823367,3.6013002
Q102431239,Karen Smilowitz,"Ph.D. University of California, Berkeley 2001","['civil engineer', 'operations researcher']",49,"['university', 'academic', 'educator', 'teacher', 'professor']",5.1791368,8.081108
Q92396404,Adina Merenlender,conservation biologist,"['researcher', 'environmental scientist', 'conservation biologist']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",4.1234574,1.1754686
Q79365790,Jennifer M. Heemstra,chemistry professor,['researcher'],57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",8.90634,8.664948
Q6547674,Lilian Clarke,botanist and teacher (1866-1934),"['botanist', 'university teacher']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.364296,0.022459596
Q21537623,Betty Allan,Australian statistician (1905-1952),"['statistician', 'agronomist']",22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",8.131605,-0.22476716
Q71969463,Georgina Kermode,suffrage campaigner and engineer,"['engineer', 'suffragist']",0,"['engineer', 'australian', 'activist', 'entrepreneur', 'researcher']",5.0052047,5.9963856
Q1658686,Ilka Agricola,German mathematician,"['mathematician', 'university teacher']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",2.2752385,-9.700446
Q27838082,Elizabeth V. Hume,linguist,"['linguist', 'university teacher', 'phonologist']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",16.06835,14.6722975
Q2832728,Alessandra Melucco Vaccaro,Italian art historian and archaeologist (1940-2000),"['art historian', 'archaeologist', 'politician', 'historian']",45,"['archaeologist', 'historian', 'classical', 'french', 'german']",8.529383,7.4655504
Q108482630,Aviva Brecher,Romanian-American applied physicist and transportation scientist,['applied physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",9.056233,7.0050855
Q18819387,Tina Cooper,Paediatrician and expert on child abuse,['pediatrician'],48,"['pediatrician', 'pediatric', 'obstetrician', 'gynecologist', 'paediatrician']",9.622464,1.4654042
Q50379357,Catherine Callaghan (linguist),linguist,['linguist'],50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",16.066616,14.65631
Q57515683,Adriana Briscoe,evolutionary biologist,['biologist'],7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",-0.6659029,-6.229229
Q56938690,Jane K. Willenbring,geomorphologist,"['geomorphologist', 'academic', 'university teacher', 'geologist']",29,"['oceanographer', 'geographer', 'researcher', 'scientist', 'climate']",-0.3237176,7.733279
Q1043728,Carmen C. Velasquez,Filipino parasitologist (1913-1994),"['parasitologist', 'university teacher', 'helminthologist']",40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",7.272185,11.190571
Q20631311,Anne Aly,Australian politician and academic,"['university teacher', 'politician', 'academic', 'political scientist']",23,"['scientist', 'political', 'politician', 'social', 'australian']",8.624379,0.25797817
Q274628,Laurette Séjourné,French-mexican scholar in ancient cultures (1911-2003),"[None, 'writer', 'ethnologist']",11,"['french', 'mathematician', 'physicist', 'biologist', 'historian']",2.554585,6.3501043
Q58007898,Margaret Werner-Washburne,Molecular biologist,['microbiologist'],7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",10.719648,9.502926
Q120665567,Tsippy Tamiri,Israeli mass spectrometrist,"['forensic scientist', 'scientist']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",7.4047046,7.470515
Q57515793,Elizabeth Roboz Einstein,"chemist, 1902-1995",['chemist'],13,"['chemist', 'german', 'swedish', 'american', 'polish']",7.693222,7.9775667
Q24284406,Flora Rose,scientist,"['scientist', 'nutritionist']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",-6.1851497,12.979586
Q5103349,Helga Eng,Norwegian psychologist and educationalist,"['psychologist', 'pedagogue']",47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",16.587523,4.9892874
Q108367965,Ana Luz Porzecanski,conservation biologist,"['evolutionary biologist', 'museum administrator', 'museum educator', 'conservation biologist']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",4.1249003,1.1747462
Q84877047,Jeannette Ickovics,scientist,"['psychologist', 'professor']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",-6.1858563,12.984206
Q96094654,Joyce Van Eck,plant biologist,['biologist'],7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",6.3435063,-0.7547347
Q2369382,Susanne Melior,German politician,"['politician', 'biologist']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",6.567772,5.17192
Q74355663,Ya-Chi Ho,Taiwanese infectious disease researcher,['researcher'],52,"['physician', 'australian', 'american', 'medical', 'doctor']",11.532105,-0.35041904
Q6375197,Katarzyna Chałasińska-Macukow,Polish physicist,"['physicist', 'optician']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",8.659373,6.7026186
Q21338854,Lilian Ross Fraser,"Australian biologist, botanist and civil servant (1908-1987)","['botanist', 'mycologist', 'civil servant', 'botanical collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",6.5253296,-0.04388183
Q1241759,Donna Jo Napoli,children's writer and linguist,"['linguist', 'writer', 'university teacher', ""children's writer"", 'novelist', 'linguistics teacher']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",16.04346,14.552306
Q62589321,Joan Morice,first female qualified veterinarian in South Africa,['veterinarian'],55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",8.894891,4.730261
Q42853966,Proscovia Nabbanja,Ugandan geologist and corporate executive,['scientist'],55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.284603,5.4374547
Q7405244,Sally Oey,astronomer,"['astronomer', 'astrophysicist']",39,"['astronomer', 'french', 'german', 'canadian', 'american']",-2.8884778,3.680489
Q108655384,Tamitha Skov,space weather physicist,['physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",1.766329,3.8044314
Q17098233,Katherine Klein,psychologist,['psychologist'],1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.5894,0.6622612
Q1231087,Suzanne Cory,Australian molecular biologist,"['geneticist', 'molecular biologist', 'university teacher', 'biochemist']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",10.576897,9.038173
Q21151563,Gladys W. Royal,African-American biochemist (1926-2002),"['chemist', 'biochemist', 'university teacher']",53,"['biochemist', 'german', 'american', 'australian', 'english']",10.97216,8.339147
Q16980156,Anastasia Powell,criminologist,"['criminologist', 'researcher']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",15.86365,3.1658878
Q89734721,Donna Yates (professor),archeologist and criminologist,"['archaeologist', 'academic', 'criminologist']",24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",15.84687,3.1624825
Q100272956,Ping Zhang (biologist),structural biologist,"['structural biologist', 'cancer researcher']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",11.813434,1.4020064
Q114562985,Gail H. Cassell,microbiologist,['microbiologist'],21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",6.6447854,-8.223869
Q108913607,Vasanthi Jayaraman,professor of molecular biology,['scientist'],57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",9.880763,8.178135
Q274166,Carlota Perez,British-Venezuelan economist (born 1939),"['economist', 'university teacher']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",-6.03485,6.4576535
Q131691826,Dorothy M. Skinner,carcinologist,['carcinologist'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",8.972661,3.283794
Q61964633,Celia Mary Oakley,cardiologist,"['cardiologist', 'physician']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",10.791398,2.3252113
Q104841917,Patricia Rankin,high energy physicist,"['physicist', 'academic', 'university teacher']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",-4.4953613,18.763496
Q83689403,Alice McLerran,anthropologist and author,['writer'],2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",6.8871713,3.1185408
Q43373404,Tashni-Ann Dubroy,Jamaican academic and university administrator,"['academic', 'chemist']",43,"['academic', 'administrator', 'librarian', 'scientist', 'sociologist']",-2.2945614,8.973939
